DatasetID,Taxon,Latitude,Longitude,yr20750,yr20250,yr19750,yr19250,yr18750,yr18250,yr17750,yr17250,yr16750,yr16250,yr15750,yr15250,yr14750,yr14250,yr13750,yr13250,yr12750,yr12250,yr11750,yr11250,yr10750,yr10250,yr9750,yr9250,yr8750,yr8250,yr7750,yr7250,yr6750,yr6250,yr5750,yr5250,yr4750,yr4250,yr3750,yr3250,yr2750,yr2250,yr1750,yr1250,yr750,yr250
1800,picea,61.583333,-103.483333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.86486486,45.39029454,42.54847999,16.88241629,25.29111772
1693,tsuga,52.733333,-117.616667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109649123,0,0,0.154559505,0.083194676,0.19379845,0.137174211,0.152905199,0,0.201612903,0,0.253129242,0.23400936,0.283737929,0.256597224
1693,tsuga,52.733333,-117.616667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109649123,0,0,0.154559505,0.083194676,0.19379845,0.137174211,0.152905199,0,0.201612903,0,0.253129242,0.23400936,0.283737929,0.256597224
1693,tsuga,52.733333,-117.616667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109649123,0,0,0.154559505,0.083194676,0.19379845,0.137174211,0.152905199,0,0.201612903,0,0.253129242,0.23400936,0.283737929,0.256597224
1902,picea,49.49313,-121.432065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.007824726,0,0,0.161030596,0,0,0,0,0,0,0.409828281,0.256305366,0.341251667,0.298877858,0.312989045,0.28492427,0.639545386,0.796779623,0.446204931,0.728838517,0.80558793,1.037953101,0.925429382
1693,tsuga,52.733333,-117.616667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109649123,0,0,0.154559505,0.083194676,0.19379845,0.137174211,0.152905199,0,0.201612903,0,0.253129242,0.23400936,0.283737929,0.256597224
1693,tsuga,52.733333,-117.616667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109649123,0,0,0.154559505,0.083194676,0.19379845,0.137174211,0.152905199,0,0.201612903,0,0.253129242,0.23400936,0.283737929,0.256597224
1693,tsuga,52.733333,-117.616667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109649123,0,0,0.154559505,0.083194676,0.19379845,0.137174211,0.152905199,0,0.201612903,0,0.253129242,0.23400936,0.283737929,0.256597224
2577,picea,63.033333,-100.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.09876543,11.61057692,9.969920023,14.75,11.33848331,12.65229219,10.12658228,7.911335104
1693,tsuga,52.733333,-117.616667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109649123,0,0,0.154559505,0.083194676,0.19379845,0.137174211,0.152905199,0,0.201612903,0,0.253129242,0.23400936,0.283737929,0.256597224
1693,tsuga,52.733333,-117.616667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109649123,0,0,0.154559505,0.083194676,0.19379845,0.137174211,0.152905199,0,0.201612903,0,0.253129242,0.23400936,0.283737929,0.256597224
1693,tsuga,52.733333,-117.616667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109649123,0,0,0.154559505,0.083194676,0.19379845,0.137174211,0.152905199,0,0.201612903,0,0.253129242,0.23400936,0.283737929,0.256597224
2580,picea,57.45,-120.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,5.837563452,58.53221502,59.41358025,44.04851834,54.21553629,47.4116376,37.31572388,0,40,19.40298507,32.8358209,28.80886427,26.35703649,22.5950783,0,23.34384858,29.06666667,0,24.34017595,22.32704403,0
2580,tsuga,57.45,-120.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093632959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,tsuga,57.45,-120.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093632959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,tsuga,57.45,-120.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093632959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,tsuga,57.45,-120.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093632959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,tsuga,57.45,-120.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093632959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,picea,55.511389,-119.583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.48108428,16.11256725,19.92337165,23.33931777,22.53032929,26.86400686,24.12587413,29.52898551,24.0917782,23.67462835,33.7156315,34.58781362,32.24043716,25.65062445,29.20353982,32.66751898,30.68965517,23.59555241,26.41556014,22.72832606,17.54966887,14.3126177,16.63619744
2580,tsuga,57.45,-120.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093632959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,tsuga,57.45,-120.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093632959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,tsuga,57.45,-120.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093632959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,tsuga,57.45,-120.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093632959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2631,picea,46.100556,-123.906667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.383948924,8.05246852,12.20766852,13.9531852,11.03023273,12.89766548,13.55452969,16.2173715,12.43331412
2580,tsuga,57.45,-120.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093632959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,tsuga,57.45,-120.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093632959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,tsuga,57.45,-120.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093632959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,tsuga,57.45,-120.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093632959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,picea,46.531111,-112.395556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.727789809,2.206972913,0.309359356,0.356851817,0.150797673,0.346148596,0.579725758,0.680338043,1.390686222,1.544950402,0.536193029,2.196025213,1.887729757,1.229314421,0.215502556,0.882723834,1.910050982,2.040816327,1.426181416,1.904761905,1.500808777,0.899280576,1.84501845
2580,tsuga,57.45,-120.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093632959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,tsuga,57.45,-120.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093632959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,tsuga,57.45,-120.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093632959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,tsuga,57.45,-120.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093632959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2646,picea,63.066667,-110.791667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.62426284,21.55106537,20.04157679,22.25866784,14.42717089,13.1646588,15.28748788,11.60512427,0,0,0,0,0
2646,tsuga,63.066667,-110.791667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010067452,0.00696088,0,0,0,0,0,0
2646,tsuga,63.066667,-110.791667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010067452,0.00696088,0,0,0,0,0,0
2646,tsuga,63.066667,-110.791667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010067452,0.00696088,0,0,0,0,0,0
2646,tsuga,63.066667,-110.791667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010067452,0.00696088,0,0,0,0,0,0
2646,tsuga,63.066667,-110.791667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010067452,0.00696088,0,0,0,0,0,0
2652,picea,52.733333,-118.366667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.258652758,6.097625053,4.241644675,6.453170653,7.936446731,9.95078803,9.826421249,0,8.300395257,8.695652174,0,7.399103139,0,4.977375566,5.084745763,7.847082495,0,11,0,9.839816934
2646,tsuga,63.066667,-110.791667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010067452,0.00696088,0,0,0,0,0,0
2646,tsuga,63.066667,-110.791667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010067452,0.00696088,0,0,0,0,0,0
2646,tsuga,63.066667,-110.791667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010067452,0.00696088,0,0,0,0,0,0
2646,tsuga,63.066667,-110.791667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010067452,0.00696088,0,0,0,0,0,0
2669,picea,55.016667,-67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24137931,8.155825859,16.90230101,22.5308642,29.87804878,37.08015608,48.84461575,49.35282009,59.28143713,52.52659797,52.56940873,47.71428571,43.43324357,37.46443812
2669,quercus,55.016667,-67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135135135
2669,tsuga,55.016667,-67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288184438,0,0,0,0,0.142450142,0,0.136986301,0.131578947
2669,tsuga,55.016667,-67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288184438,0,0,0,0,0.142450142,0,0.136986301,0.131578947
2669,tsuga,55.016667,-67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288184438,0,0,0,0,0.142450142,0,0.136986301,0.131578947
2669,tsuga,55.016667,-67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288184438,0,0,0,0,0.142450142,0,0.136986301,0.131578947
2669,tsuga,55.016667,-67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288184438,0,0,0,0,0.142450142,0,0.136986301,0.131578947
2922,picea,48.529167,-124.002222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.242424242,3.625377644,7.044784124,10.83333333,8.483408962,20.24169184,11.27596439,12.55781885,10.15384615,8.284751973,7.871642286,4.855392834,11.86018845,14.36781609,7.45328662,4.424898029,3.76009369,4.319525045,1.190915427,0.847457627,1.310799879,1.437929988,1.111111111,1.079833609,1.71816144,7.415458937,7.544987492
2669,tsuga,55.016667,-67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288184438,0,0,0,0,0.142450142,0,0.136986301,0.131578947
2669,tsuga,55.016667,-67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288184438,0,0,0,0,0.142450142,0,0.136986301,0.131578947
2669,tsuga,55.016667,-67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288184438,0,0,0,0,0.142450142,0,0.136986301,0.131578947
2669,tsuga,55.016667,-67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288184438,0,0,0,0,0.142450142,0,0.136986301,0.131578947
2925,picea,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.918693574,6.696751122,10.32288016,15.03270761,14.12398029,15.06352087,14.60176991,0,12.60794473,18.01346801,11.44492132,11.42384106,0,12.54836713,7.892309372,10.95429245,9.238712885
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2953,picea,48.672222,-124.844444,0,0,0,0,0,0,0,0,0,0,0,0,2.040816327,3.460207612,1.234567901,1.138679623,6.871230003,13.5678392,2.877697842,1.666290165,11.75849528,20.53166289,30,20.5558628,31.69996231,29.52907744,44.72175744,29.05736774,16.43835616,31.11328534,20.24691358,22.0208901,23.96449704,26.12826603,24.73498233,11.65644172,14.6627566,9.446273166,1.729106628,6.164383562,12.12121212,3.773584906
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2955,picea,52.241667,-117.216667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.566531519,3.898376754,10.52123552,0,10.27607362,0,8.179723502,9.644087256,10.74380165,9.88635833,10.51401869,8.885497859,8.798882682,10.00644971,8.393285372,7.672207658,7.759226901,6.367924528,3.298995821,8.133086876,7.453994009
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2962,picea,59.25,-114.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.31924306,2.75320681,4.315941322,3.738851387,4.952164291,3.34504711,19.68448129,44.49920509,61.12054329,41.89497717,0,48.04270463,0,41.49345651,46.19469027,0,30.28503563,32.01376936,0,28.29705506,0,30.26521061,0
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
3048,picea,56.766667,-119.483333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328947368,33.11019168,37.10575139,0,34.92063492,0,0,36.3963964,0,0,27.62430939,0,0,0,25.19379845,0,0,0,0,24.21875,0
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
3149,picea,60.356667,-123.646667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.27821522,39.649546,30.48780488,36.13861386,41.46341463,0,41.43426295,17.07317073,34.53306903,26.3033263,32.12851406,23.1799695,17.6289256,17.16897661,17.52828965,17.22723593,20.57999181,40.10601613,33.87102667,20.29792176
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
14426,picea,50.16549,-110.363545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.116587504
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
14427,picea,51,-113.3236111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.468902932
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
14428,picea,52.60273,-111.556055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.92595908
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
14429,picea,52.11802,-110.73929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.554677808
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
2925,tsuga,52.783333,-117.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138132537,0.096623062,0,0,0,0,0.147492625,0,0,0.673400673,0.286123033,0.82781457,0,0.339644706,0.419054637,0.719046559,0.546466609
