census_block_group,distance_from_home,state,county
551151006001,77049,WI,Shawano County
550291007001,138584,WI,Door County
550390401004,23469,WI,Fond du Lac County
550710104004,29233,WI,Manitowoc County
550710102004,26940,WI,Manitowoc County
550710054002,11233,WI,Manitowoc County
550710101003,29475,WI,Manitowoc County
550710102003,107086,WI,Manitowoc County
550710104005,35416,WI,Manitowoc County
550019501003,65276,WI,Adams County
550790005013,7026,WI,Milwaukee County
550790006003,5773,WI,Milwaukee County
550959603003,52717,WI,Polk County
551351011004,30143,WI,Waupaca County
551351008002,30038,WI,Waupaca County
550790060002,4553,WI,Milwaukee County
550371902001,41739,WI,Florence County
550790002013,11336,WI,Milwaukee County
550790003041,13742,WI,Milwaukee County
550896201004,55385,WI,Ozaukee County
550896301001,21968,WI,Ozaukee County
550896301002,17791,WI,Ozaukee County
550790146001,8147,WI,Milwaukee County
550896401001,15961,WI,Ozaukee County
550896603034,12092,WI,Ozaukee County
551351009002,27986,WI,Waupaca County
551351010005,54081,WI,Waupaca County
550250031002,57773,WI,Dane County
551010012022,5179,WI,Racine County
550896501014,15811,WI,Ozaukee County
550896502001,14828,WI,Ozaukee County
550250115041,34079,WI,Dane County
550896502002,14146,WI,Ozaukee County
550250133011,25564,WI,Dane County
551010020023,19416,WI,Racine County
550791014003,7981,WI,Milwaukee County
550790035002,4969,WI,Milwaukee County
550710107002,27643,WI,Manitowoc County
550250003004,9918,WI,Dane County
550250004054,10352,WI,Dane County
550710102002,30342,WI,Manitowoc County
550710006002,14025,WI,Manitowoc County
550710007004,4470,WI,Manitowoc County
550710008004,11253,WI,Manitowoc County
551259507003,176522,WI,Vilas County
551259400002,151681,WI,Vilas County
551259506001,236559,WI,Vilas County
551259506003,226975,WI,Vilas County
551050026022,110266,WI,Rock County
550350008032,92634,WI,Eau Claire County
550859701011,179476,WI,Oneida County
550859706023,117421,WI,Oneida County
551270001015,29708,WI,Walworth County
550150203043,5603,WI,Calumet County
551110004012,31003,WI,Sauk County
550390415001,35980,WI,Fond du Lac County
550390420004,43463,WI,Fond du Lac County
551050016003,5047,WI,Rock County
550390405001,23161,WI,Fond du Lac County
550390409004,6291,WI,Fond du Lac County
550390419006,27138,WI,Fond du Lac County
550390404001,52041,WI,Fond du Lac County
550090017023,21198,WI,Brown County
550390416001,37355,WI,Fond du Lac County
551050021002,5269,WI,Rock County
550390414002,83720,WI,Fond du Lac County
550859701021,159708,WI,Oneida County
551270009011,36015,WI,Walworth County
551270017021,45115,WI,Walworth County
550150203041,5563,WI,Calumet County
551110001003,194028,WI,Sauk County
551270015012,47177,WI,Walworth County
551270015013,36368,WI,Walworth County
551270001021,47298,WI,Walworth County
551270005012,28090,WI,Walworth County
551270016042,51239,WI,Walworth County
551270003012,27476,WI,Walworth County
550390408003,5130,WI,Fond du Lac County
550896603041,21339,WI,Ozaukee County
551110010012,38811,WI,Sauk County
551110009003,50071,WI,Sauk County
551110004022,40689,WI,Sauk County
550859708003,64840,WI,Oneida County
551050014003,13906,WI,Rock County
551010007004,3709,WI,Racine County
550150205001,29145,WI,Calumet County
551314001043,14364,WI,Washington County
551314401032,22654,WI,Washington County
551314401052,23916,WI,Washington County
551332001022,26801,WI,Waukesha County
551314501063,53300,WI,Washington County
551314501052,54021,WI,Washington County
551050013032,71207,WI,Rock County
550219701001,68001,WI,Columbia County
550789401022,59145,WI,Menominee County
551270007011,22218,WI,Walworth County
551270007023,45341,WI,Walworth County
550791859001,8205,WI,Milwaukee County
551270016032,45173,WI,Walworth County
551314501061,56277,WI,Washington County
550791860001,18257,WI,Milwaukee County
550590026023,61168,WI,Kenosha County
551314501041,39323,WI,Washington County
551314201062,20469,WI,Washington County
551314204022,14544,WI,Washington County
550039504003,112518,WI,Ashland County
550979604004,21980,WI,Portage County
550390417002,28588,WI,Fond du Lac County
550710001004,20266,WI,Manitowoc County
551151006002,84587,WI,Shawano County
551410106005,35129,WI,Wood County
550250016061,31397,WI,Dane County
551332045012,17511,WI,Waukesha County
551410112002,25572,WI,Wood County
550250105012,47604,WI,Dane County
550250109042,27646,WI,Dane County
550250111023,8962,WI,Dane County
550339707002,35284,WI,Dunn County
551050007003,17942,WI,Rock County
551332039023,13145,WI,Waukesha County
551050026013,11326,WI,Rock County
550050005001,18645,WI,Barron County
550219707001,176885,WI,Columbia County
551351011003,27053,WI,Waupaca County
550439609003,58342,WI,Grant County
550979611004,10574,WI,Portage County
550439609002,95839,WI,Grant County
550439604002,91527,WI,Grant County
550439604003,86250,WI,Grant County
550390416004,29508,WI,Fond du Lac County
550390415003,31472,WI,Fond du Lac County
550219705002,57656,WI,Columbia County
550390419001,67893,WI,Fond du Lac County
550219709001,160048,WI,Columbia County
550219710003,36051,WI,Columbia County
550219709002,174124,WI,Columbia County
551050008001,53133,WI,Rock County
550390420001,35672,WI,Fond du Lac County
550390422003,23554,WI,Fond du Lac County
550390409002,4571,WI,Fond du Lac County
550390409003,6697,WI,Fond du Lac County
551010017031,39500,WI,Racine County
551050028004,29128,WI,Rock County
550390404002,4392,WI,Fond du Lac County
550791872002,13976,WI,Milwaukee County
550791861002,5470,WI,Milwaukee County
550791872003,7173,WI,Milwaukee County
551091201001,27182,WI,St. Croix County
550390405003,5352,WI,Fond du Lac County
550390407002,10249,WI,Fond du Lac County
550039508003,136863,WI,Ashland County
550870116005,8543,WI,Outagamie County
550790910003,5288,WI,Milwaukee County
550459604003,37731,WI,Green County
550791602023,10494,WI,Milwaukee County
551390017004,29588,WI,Winnebago County
551390018041,26076,WI,Winnebago County
551390017003,25343,WI,Winnebago County
551390037023,54577,WI,Winnebago County
550859713001,205462,WI,Oneida County
550859704002,96780,WI,Oneida County
550050003004,69958,WI,Barron County
551299506001,106372,WI,Washburn County
551299506004,111251,WI,Washburn County
551299502002,139508,WI,Washburn County
551299502001,132475,WI,Washburn County
551299505003,120477,WI,Washburn County
551299503001,116429,WI,Washburn County
551299506003,108598,WI,Washburn County
551390037022,18460,WI,Winnebago County
551379606002,51345,WI,Waushara County
551379604003,98502,WI,Waushara County
550791201012,12198,WI,Milwaukee County
550790001021,10011,WI,Milwaukee County
550790601011,6365,WI,Milwaukee County
550790076002,10182,WI,Milwaukee County
551390018042,67830,WI,Winnebago County
551390017002,65855,WI,Winnebago County
550870126022,16881,WI,Outagamie County
550870120003,6511,WI,Outagamie County
550870125041,26042,WI,Outagamie County
551199604001,47479,WI,Taylor County
551199602001,70079,WI,Taylor County
551010006003,4120,WI,Racine County
551010012014,4323,WI,Racine County
550050003001,81422,WI,Barron County
551079601001,88140,WI,Rusk County
551010016022,11337,WI,Racine County
551010017013,11029,WI,Racine County
551410108002,82052,WI,Wood County
550150206003,31115,WI,Calumet County
551091204003,22773,WI,St. Croix County
551091208001,109817,WI,St. Croix County
551091207001,52760,WI,St. Croix County
551091207003,106916,WI,St. Croix County
551039705002,64669,WI,Richland County
550150205003,32574,WI,Calumet County
550090020021,26633,WI,Brown County
551010015011,11043,WI,Racine County
551039703001,56649,WI,Richland County
551010006001,4186,WI,Racine County
551010006004,5317,WI,Racine County
551010006005,4261,WI,Racine County
551010008001,9842,WI,Racine County
551010009013,10210,WI,Racine County
550870121002,8460,WI,Outagamie County
550870122001,5740,WI,Outagamie County
550870123002,11213,WI,Outagamie County
551010015021,7314,WI,Racine County
550870129013,17515,WI,Outagamie County
550870129021,16270,WI,Outagamie County
550630004004,15037,WI,La Crosse County
550350005011,12638,WI,Eau Claire County
550630006002,16580,WI,La Crosse County
550350005022,9758,WI,Eau Claire County
550350006001,8205,WI,Eau Claire County
550350006004,10503,WI,Eau Claire County
550790351003,9143,WI,Milwaukee County
550350007006,18741,WI,Eau Claire County
550630007003,13276,WI,La Crosse County
550630010004,19490,WI,La Crosse County
550630009001,17441,WI,La Crosse County
551010024013,17379,WI,Racine County
550630008004,6866,WI,La Crosse County
550350005013,11597,WI,Eau Claire County
551010024022,19303,WI,Racine County
551010024023,17510,WI,Racine County
550699610001,86967,WI,Lincoln County
550699606003,47262,WI,Lincoln County
550870128005,18783,WI,Outagamie County
551010027011,24043,WI,Racine County
551010027022,27813,WI,Racine County
551010010011,9375,WI,Racine County
550471006001,44107,WI,Green Lake County
550471001003,28867,WI,Green Lake County
551010010022,3938,WI,Racine County
551110001001,184188,WI,Sauk County
551110003002,25056,WI,Sauk County
551010012023,5017,WI,Racine County
551010012025,6538,WI,Racine County
551010013014,4574,WI,Racine County
550870116002,7044,WI,Outagamie County
550870128001,25106,WI,Outagamie County
550870131002,24175,WI,Outagamie County
550870113003,6125,WI,Outagamie County
550870119004,5134,WI,Outagamie County
550870121003,10770,WI,Outagamie County
550870111013,8465,WI,Outagamie County
550870102004,7748,WI,Outagamie County
550870110005,6953,WI,Outagamie County
550870111021,9892,WI,Outagamie County
550791868001,30802,WI,Milwaukee County
550571004001,242243,WI,Juneau County
550870106023,8900,WI,Outagamie County
550571006004,41766,WI,Juneau County
550571004002,213945,WI,Juneau County
550571002004,245550,WI,Juneau County
550870109001,8439,WI,Outagamie County
550571007002,257598,WI,Juneau County
550870109002,7177,WI,Outagamie County
550870110003,8802,WI,Outagamie County
550870110004,9289,WI,Outagamie County
551010002001,6468,WI,Racine County
551010013011,3588,WI,Racine County
551010015023,7745,WI,Racine County
551010005006,4879,WI,Racine County
551010010023,5437,WI,Racine County
550896602011,16733,WI,Ozaukee County
550979609001,12046,WI,Portage County
550870113001,7082,WI,Outagamie County
550870114004,9154,WI,Outagamie County
551010002002,5810,WI,Racine County
551010003001,6106,WI,Racine County
550870117003,5251,WI,Outagamie County
550979607012,67988,WI,Portage County
550979609002,11572,WI,Portage County
550791202013,18741,WI,Milwaukee County
551110008001,63054,WI,Sauk County
551110004021,28619,WI,Sauk County
550170103005,32156,WI,Chippewa County
550791201021,31230,WI,Milwaukee County
550791202011,6631,WI,Milwaukee County
550791202021,25608,WI,Milwaukee County
550790201002,5749,WI,Milwaukee County
550790501013,6863,WI,Milwaukee County
550791503011,13444,WI,Milwaukee County
550790501023,11394,WI,Milwaukee County
550790601012,31429,WI,Milwaukee County
550959607004,49872,WI,Polk County
550791707001,6400,WI,Milwaukee County
550791801001,4727,WI,Milwaukee County
550791804001,7376,WI,Milwaukee County
551050003001,5462,WI,Rock County
550979613002,135004,WI,Portage County
550979605002,101449,WI,Portage County
550790202003,6197,WI,Milwaukee County
550790204001,3740,WI,Milwaukee County
550790602004,8754,WI,Milwaukee County
550790010003,6938,WI,Milwaukee County
550119605003,56729,WI,Buffalo County
550790195002,7402,WI,Milwaukee County
550790702001,9297,WI,Milwaukee County
550139707001,106364,WI,Burnett County
550139708002,96661,WI,Burnett County
550139704003,107290,WI,Burnett County
550139706002,101835,WI,Burnett County
550139704001,132957,WI,Burnett County
550139709001,93006,WI,Burnett County
550139709002,87794,WI,Burnett County
550790802003,8830,WI,Milwaukee County
550790703004,5590,WI,Milwaukee County
550790703005,7066,WI,Milwaukee County
550659703002,41523,WI,Lafayette County
551050029005,25585,WI,Rock County
550659704003,56802,WI,Lafayette County
551050028003,31826,WI,Rock County
550979613001,74157,WI,Portage County
550979613004,55051,WI,Portage County
550979602004,74576,WI,Portage County
550791205022,8145,WI,Milwaukee County
550790803001,9797,WI,Milwaukee County
550790910004,5479,WI,Milwaukee County
550790901002,7832,WI,Milwaukee County
550791301001,9527,WI,Milwaukee County
550791301003,13306,WI,Milwaukee County
550791205013,8177,WI,Milwaukee County
550791302003,8648,WI,Milwaukee County
550790908002,2988,WI,Milwaukee County
550659702004,32995,WI,Lafayette County
550659701001,32325,WI,Lafayette County
550790907001,7646,WI,Milwaukee County
550659702002,45244,WI,Lafayette County
550791402013,11222,WI,Milwaukee County
550791402022,7619,WI,Milwaukee County
550790912002,7849,WI,Milwaukee County
551199604003,46334,WI,Taylor County
551199605003,46793,WI,Taylor County
550790913002,9211,WI,Milwaukee County
550790914001,9682,WI,Milwaukee County
551332045025,12317,WI,Waukesha County
550819502003,41003,WI,Monroe County
551332031022,7405,WI,Waukesha County
550519900000,,WI,Iron County
550759602003,120580,WI,Marinette County
551332031011,20241,WI,Waukesha County
550350008011,16013,WI,Eau Claire County
550090205022,44210,WI,Brown County
551091209031,63638,WI,St. Croix County
550090205031,7448,WI,Brown County
551091209032,24920,WI,St. Croix County
550439611003,28806,WI,Grant County
551332012021,12931,WI,Waukesha County
550710007006,5745,WI,Manitowoc County
550439610004,25455,WI,Grant County
550439602004,42886,WI,Grant County
550439606003,40590,WI,Grant County
550439609001,45381,WI,Grant County
550439607002,38207,WI,Grant County
551039704002,58794,WI,Richland County
550439608001,49599,WI,Grant County
550439603004,62855,WI,Grant County
550439610001,38392,WI,Grant County
550710052004,12383,WI,Manitowoc County
550710008003,9826,WI,Manitowoc County
550710006001,5414,WI,Manitowoc County
551332012022,16105,WI,Waukesha County
550710106004,29552,WI,Manitowoc County
550439610005,24295,WI,Grant County
551332003004,13610,WI,Waukesha County
550539603001,207319,WI,Jackson County
551332011012,15037,WI,Waukesha County
551332011013,22003,WI,Waukesha County
551332011014,18039,WI,Waukesha County
551332010003,13131,WI,Waukesha County
550759613002,84447,WI,Marinette County
551332008033,13966,WI,Waukesha County
551390031002,9324,WI,Winnebago County
551332009011,11789,WI,Waukesha County
551332009012,12660,WI,Waukesha County
551332001021,26059,WI,Waukesha County
550239601003,121189,WI,Crawford County
551332001032,28595,WI,Waukesha County
551332003003,13558,WI,Waukesha County
551131005001,148697,WI,Sawyer County
551351003001,33570,WI,Waupaca County
551314202005,8188,WI,Washington County
551314203001,12708,WI,Washington County
551314203003,13115,WI,Washington County
550870133002,32776,WI,Outagamie County
551314402003,17524,WI,Washington County
551332023025,11428,WI,Waukesha County
551314601012,23504,WI,Washington County
550250111013,19920,WI,Dane County
551314702021,13594,WI,Washington County
551314702024,12099,WI,Washington County
550250102001,11019,WI,Dane County
550250104003,10314,WI,Dane County
550250118001,74194,WI,Dane County
550250118002,28364,WI,Dane County
550790062002,4622,WI,Milwaukee County
550790913001,10231,WI,Milwaukee County
550790130002,7309,WI,Milwaukee County
550791704001,6837,WI,Milwaukee County
550250105023,15447,WI,Dane County
551314701001,40685,WI,Washington County
550791856003,8501,WI,Milwaukee County
550979605003,17366,WI,Portage County
550790006001,6094,WI,Milwaukee County
550791802005,7217,WI,Milwaukee County
551314702032,13514,WI,Washington County
551314701003,25061,WI,Washington County
551131005002,198054,WI,Sawyer County
550250107023,18669,WI,Dane County
550090002005,6635,WI,Brown County
551332035003,18523,WI,Waukesha County
551332010002,8618,WI,Waukesha County
551332003002,13909,WI,Waukesha County
550090209003,7748,WI,Brown County
551332004003,11329,WI,Waukesha County
550099400042,22279,WI,Brown County
550831003001,107957,WI,Oconto County
550831005002,70772,WI,Oconto County
550090014005,7865,WI,Brown County
550099400013,35560,WI,Brown County
550090006004,8013,WI,Brown County
550090212002,30314,WI,Brown County
550090018012,40115,WI,Brown County
550090018014,29846,WI,Brown County
550090215001,25721,WI,Brown County
550090103006,15367,WI,Brown County
550090201003,20116,WI,Brown County
550090202032,55052,WI,Brown County
550090202031,49028,WI,Brown County
550090101004,7362,WI,Brown County
550350009002,18238,WI,Eau Claire County
550250125015,22414,WI,Dane County
550350008012,17035,WI,Eau Claire County
550250005044,16701,WI,Dane County
550791601004,43307,WI,Milwaukee County
550219711002,45735,WI,Columbia County
550250002042,12963,WI,Dane County
550250108005,12752,WI,Dane County
550250002053,21424,WI,Dane County
550250005042,7211,WI,Dane County
550310206002,14894,WI,Douglas County
550791503041,14817,WI,Milwaukee County
550279618001,51393,WI,Dodge County
550590005004,6923,WI,Kenosha County
550590029062,18697,WI,Kenosha County
550250011022,19221,WI,Dane County
550250108003,22400,WI,Dane County
550250016063,20378,WI,Dane County
550790074002,13915,WI,Milwaukee County
550790133001,19271,WI,Milwaukee County
550459608004,31574,WI,Green County
550150201002,29011,WI,Calumet County
551079604001,69750,WI,Rusk County
551079603002,67900,WI,Rusk County
550459605004,27787,WI,Green County
550459608001,31692,WI,Green County
550150204002,28774,WI,Calumet County
550790048001,5298,WI,Milwaukee County
550790048002,5363,WI,Milwaukee County
550790048004,4683,WI,Milwaukee County
550790049001,4636,WI,Milwaukee County
550790049003,4430,WI,Milwaukee County
550790050004,4755,WI,Milwaukee County
550790051001,5546,WI,Milwaukee County
550790051003,5902,WI,Milwaukee County
550790052002,5948,WI,Milwaukee County
550790054002,6105,WI,Milwaukee County
550790703001,6683,WI,Milwaukee County
550790026001,4985,WI,Milwaukee County
550790078002,10907,WI,Milwaukee County
550790199002,4924,WI,Milwaukee County
550790055004,5124,WI,Milwaukee County
550790056001,5894,WI,Milwaukee County
550790057002,5986,WI,Milwaukee County
550790058003,6037,WI,Milwaukee County
550790059001,6128,WI,Milwaukee County
550790218001,7797,WI,Milwaukee County
550790020003,4164,WI,Milwaukee County
550790059002,6182,WI,Milwaukee County
550790059003,6128,WI,Milwaukee County
550790060003,4537,WI,Milwaukee County
550790064002,3828,WI,Milwaukee County
550790090002,4985,WI,Milwaukee County
550790161002,5800,WI,Milwaukee County
550790005023,7115,WI,Milwaukee County
550679606002,43385,WI,Langlade County
550679605002,88484,WI,Langlade County
550790137002,7009,WI,Milwaukee County
550790042002,5077,WI,Milwaukee County
550790193002,3479,WI,Milwaukee County
550790016002,6592,WI,Milwaukee County
550790701005,6022,WI,Milwaukee County
551091203003,15845,WI,St. Croix County
550619605004,24925,WI,Kewaunee County
550619604006,23378,WI,Kewaunee County
550619605003,29306,WI,Kewaunee County
551332027001,19739,WI,Waukesha County
551332022011,6008,WI,Waukesha County
551332029012,13289,WI,Waukesha County
